GT,prediction
bird,bird
bird,five
bird,two
bird,zero
bird,bird
bird,up
bird,up
bird,bird
bird,down
bird,nine
bird,on
bird,on
bird,eight
bird,six
bird,no
bird,bird
bird,bird
bird,eight
bird,up
bird,up
bird,bird
bird,seven
bird,stop
bird,up
bird,down
bird,one
bird,seven
bird,stop
bird,bird
bird,zero
bird,two
bird,four
bird,sheila
bird,four
bird,one
bird,bird
bird,bird
bird,wow
bird,nine
bird,go
bird,two
bird,nine
bird,four
bird,seven
bird,marvin
bird,eight
bird,up
bird,one
bird,on
bird,on
bird,three
bird,two
bird,no
bird,dog
bird,nine
bird,three
bird,marvin
bird,seven
bird,down
bird,bird
bird,dog
bird,down
bird,stop
bird,down
bird,three
bird,five
bird,zero
bird,go
bird,left
bird,six
bird,off
bird,zero
bird,marvin
bird,go
bird,one
bird,down
bird,one
bird,down
bird,eight
bird,stop
bird,go
bird,down
bird,no
bird,stop
bird,nine
bird,one
bird,three
bird,down
bird,wow
bird,bird
bird,bird
bird,six
bird,bird
bird,bird
bird,one
bird,no
bird,two
bird,two
bird,on
bird,no
bird,down
cat,wow
cat,up
cat,yes
cat,cat
cat,bed
cat,up
cat,zero
cat,left
cat,up
cat,right
cat,six
cat,stop
cat,seven
cat,five
cat,three
cat,stop
cat,eight
cat,six
cat,six
cat,cat
cat,six
cat,zero
cat,up
cat,up
cat,six
cat,six
cat,up
cat,on
cat,on
cat,up
cat,stop
cat,yes
cat,five
cat,cat
cat,five
cat,up
cat,two
cat,one
cat,house
cat,up
cat,up
cat,four
cat,house
cat,wow
cat,up
cat,up
cat,up
cat,two
cat,stop
cat,off
cat,stop
cat,six
cat,six
cat,stop
cat,six
cat,up
cat,stop
cat,cat
cat,stop
cat,stop
cat,up
cat,tree
cat,six
cat,zero
cat,cat
cat,six
cat,stop
cat,five
cat,eight
cat,left
cat,stop
cat,five
cat,cat
cat,four
cat,left
cat,down
cat,up
cat,up
cat,eight
cat,six
cat,seven
cat,six
cat,seven
cat,stop
cat,six
cat,six
cat,cat
cat,yes
cat,cat
cat,eight
cat,nine
cat,one
cat,no
cat,no
cat,one
cat,cat
cat,up
cat,stop
cat,up
cat,up
cat,eight
cat,up
cat,cat
cat,cat
cat,nine
cat,eight
cat,stop
cat,up
cat,house
cat,five
cat,eight
cat,two
cat,cat
cat,stop
cat,stop
cat,stop
cat,two
cat,cat
cat,cat
cat,stop
cat,stop
cat,off
cat,on
cat,on
cat,six
cat,right
cat,cat
cat,no
cat,cat
cat,bed
cat,up
cat,up
cat,house
cat,six
cat,house
cat,sheila
cat,stop
cat,up
cat,left
cat,up
cat,dog
cat,stop
cat,down
cat,left
cat,forward
cat,cat
cat,down
cat,six
cat,eight
cat,six
cat,cat
cat,stop
cat,six
cat,stop
cat,stop
cat,six
cat,stop
cat,up
cat,six
cat,off
cat,dog
cat,five
cat,house
cat,go
cat,stop
cat,right
cat,cat
cat,stop
cat,left
cat,yes
cat,yes
cat,down
cat,eight
cat,six
cat,stop
cat,six
cat,house
cat,one
cat,two
cat,cat
cat,six
cat,stop
cat,up
cat,up
cat,four
cat,six
cat,six
cat,up
cat,up
cat,two
cat,stop
cat,up
cat,off
cat,two
dog,nine
dog,bed
dog,six
dog,on
dog,on
dog,dog
dog,off
dog,left
dog,five
dog,down
dog,bird
dog,four
dog,up
dog,two
dog,zero
dog,cat
dog,go
dog,nine
dog,nine
dog,nine
dog,down
dog,no
dog,up
dog,up
dog,three
dog,five
dog,marvin
dog,off
dog,on
dog,one
dog,seven
dog,up
dog,wow
dog,seven
dog,bird
dog,on
dog,two
dog,down
dog,yes
dog,go
dog,three
dog,bird
dog,up
dog,down
dog,down
dog,left
dog,happy
dog,dog
dog,two
dog,five
dog,seven
dog,on
dog,dog
dog,two
dog,two
dog,no
dog,on
dog,two
dog,tree
dog,two
dog,marvin
dog,five
dog,six
dog,up
dog,seven
dog,stop
dog,three
dog,right
dog,up
dog,on
dog,two
dog,tree
dog,dog
dog,bird
dog,eight
dog,seven
dog,forward
dog,up
dog,up
dog,down
dog,five
dog,yes
dog,nine
dog,on
dog,nine
dog,four
dog,marvin
dog,nine
dog,nine
dog,five
dog,sheila
dog,bed
dog,on
dog,no
dog,down
dog,off
dog,dog
dog,down
dog,stop
dog,down
dog,yes
dog,two
dog,bird
dog,one
dog,stop
dog,zero
dog,seven
dog,two
dog,go
dog,two
dog,cat
dog,bird
dog,bed
dog,eight
dog,wow
dog,up
dog,no
dog,left
dog,seven
dog,up
dog,stop
dog,seven
dog,zero
dog,stop
dog,down
dog,wow
dog,three
dog,cat
dog,stop
dog,marvin
dog,go
dog,yes
dog,house
dog,down
dog,down
dog,stop
dog,left
dog,go
dog,on
dog,nine
dog,up
dog,off
dog,up
dog,nine
dog,dog
dog,bird
dog,stop
dog,no
dog,seven
dog,eight
dog,off
dog,five
dog,down
dog,seven
dog,eight
dog,up
dog,six
dog,marvin
dog,marvin
dog,marvin
dog,right
dog,right
dog,sheila
dog,cat
dog,dog
dog,up
dog,nine
dog,go
dog,seven
dog,cat
dog,seven
dog,eight
dog,four
dog,down
dog,seven
dog,five
dog,down
dog,down
dog,one
dog,forward
dog,six
dog,four
dog,zero
dog,five
dog,five
dog,up
dog,six
dog,one
dog,three
dog,eight
dog,on
dog,one
dog,eight
dog,zero
dog,marvin
dog,three
dog,off
dog,nine
dog,eight
dog,five
dog,one
dog,eight
dog,no
dog,marvin
dog,marvin
dog,five
dog,two
dog,down
dog,down
dog,two
dog,on
dog,down
dog,dog
dog,up
dog,go
dog,nine
dog,down
dog,up
dog,seven
dog,go
down,down
down,wow
down,one
down,down
down,on
down,nine
down,yes
down,down
down,down
down,seven
down,nine
down,down
down,down
down,down
down,down
down,down
down,down
down,left
down,left
down,eight
down,down
down,backward
down,zero
down,zero
down,zero
down,five
down,nine
down,nine
down,two
down,seven
down,up
down,marvin
down,go
down,go
down,go
down,go
down,dog
down,go
down,five
down,five
down,zero
down,nine
down,down
down,one
down,bird
down,bird
down,house
down,wow
down,wow
down,yes
down,on
down,wow
down,six
down,stop
down,up
down,off
down,nine
down,down
down,down
down,down
down,one
down,down
down,zero
down,no
down,zero
down,on
down,no
down,one
down,bed
down,nine
down,nine
down,marvin
down,down
down,on
down,zero
down,go
down,left
down,nine
down,bird
down,up
down,one
down,seven
down,one
down,seven
down,seven
down,one
down,seven
down,one
down,eight
down,up
down,down
down,seven
down,two
down,five
down,no
down,up
down,up
down,up
down,down
down,nine
down,stop
down,down
down,one
down,stop
down,down
down,four
down,seven
down,wow
down,eight
down,cat
down,one
down,two
down,zero
down,up
down,five
down,four
down,up
down,seven
down,up
down,on
down,six
down,no
down,go
down,down
down,happy
down,tree
down,six
down,off
down,six
down,stop
down,off
down,one
down,down
down,five
down,yes
down,down
down,down
down,yes
down,seven
down,nine
down,on
down,nine
down,on
down,one
down,nine
down,down
down,five
down,five
down,down
down,nine
down,on
down,zero
down,down
down,yes
down,down
down,nine
down,go
down,nine
down,nine
down,nine
down,down
down,sheila
down,marvin
down,down
down,on
down,bird
down,stop
down,down
down,nine
down,five
down,off
down,on
down,on
down,nine
down,nine
down,six
down,seven
down,one
down,three
down,one
down,one
down,three
down,one
down,up
down,stop
down,two
down,eight
down,one
down,one
down,on
down,down
down,eight
down,down
down,on
down,down
down,six
down,down
down,down
down,nine
down,right
down,eight
down,five
down,down
down,sheila
down,wow
down,up
down,down
down,nine
down,stop
down,nine
down,no
down,six
down,no
down,seven
down,stop
down,two
down,nine
down,zero
down,up
down,go
down,down
down,go
down,five
down,no
down,go
down,no
down,eight
down,yes
down,on
down,five
down,four
down,cat
down,no
down,zero
down,one
down,dog
down,dog
down,down
down,zero
down,zero
down,down
down,left
down,no
down,visual
down,left
down,up
down,one
down,up
down,right
down,down
down,four
down,zero
down,seven
down,right
down,one
down,zero
down,right
down,down
down,seven
down,happy
down,nine
down,nine
down,right
down,up
down,one
down,zero
down,down
down,down
down,down
down,five
down,down
down,six
down,up
down,nine
down,two
down,on
down,down
down,nine
down,down
down,on
down,zero
down,down
down,visual
down,two
down,two
down,two
down,on
down,nine
down,nine
down,nine
down,nine
down,zero
down,marvin
down,right
down,zero
down,on
down,down
down,down
down,on
down,down
down,left
down,seven
down,left
down,seven
down,dog
down,go
down,dog
down,six
down,yes
down,go
down,yes
down,go
down,down
down,down
down,down
down,seven
down,down
down,down
down,down
down,one
down,seven
down,seven
down,five
down,five
down,stop
down,visual
down,yes
down,two
down,two
down,three
down,eight
down,stop
down,left
down,four
down,forward
down,nine
down,marvin
down,four
down,seven
down,yes
down,five
down,down
down,off
down,down
down,down
down,five
down,seven
down,down
down,no
down,go
down,down
down,off
down,three
down,three
down,nine
down,nine
down,up
down,down
down,seven
down,down
down,down
down,left
down,one
down,yes
down,down
down,on
down,nine
down,nine
down,up
down,nine
down,nine
down,go
down,up
down,go
down,on
down,go
down,down
down,down
down,one
down,nine
down,down
down,on
down,one
down,nine
down,zero
down,right
down,nine
down,left
down,seven
down,bird
down,nine
down,zero
down,on
down,down
down,on
down,up
down,on
down,two
down,down
down,down
down,down
down,one
down,down
down,six
down,up
down,nine
eight,eight
eight,nine
eight,nine
eight,yes
eight,stop
eight,yes
eight,bird
eight,bed
eight,eight
eight,eight
eight,up
eight,up
eight,six
eight,six
eight,eight
eight,zero
eight,stop
eight,six
eight,yes
eight,eight
eight,eight
eight,yes
eight,six
eight,six
eight,eight
eight,backward
eight,eight
eight,two
eight,eight
eight,nine
eight,eight
eight,three
eight,two
eight,four
eight,eight
eight,one
eight,zero
eight,eight
eight,eight
eight,up
eight,right
eight,go
eight,eight
eight,two
eight,bird
eight,up
eight,stop
eight,right
eight,bed
eight,up
eight,eight
eight,bird
eight,eight
eight,yes
eight,stop
eight,six
eight,up
eight,no
eight,nine
eight,off
eight,eight
eight,yes
eight,zero
eight,seven
eight,six
eight,cat
eight,eight
eight,eight
eight,two
eight,off
eight,up
eight,tree
eight,on
eight,six
eight,up
eight,up
eight,wow
eight,six
eight,eight
eight,two
eight,eight
eight,eight
eight,two
eight,eight
eight,two
eight,two
eight,two
eight,on
eight,up
eight,two
eight,eight
eight,eight
eight,two
eight,eight
eight,two
eight,up
eight,stop
eight,up
eight,stop
eight,one
eight,eight
eight,stop
eight,eight
eight,eight
eight,up
eight,stop
eight,up
eight,up
eight,six
eight,up
eight,up
eight,up
eight,up
eight,no
eight,eight
eight,six
eight,six
eight,eight
eight,off
eight,eight
eight,eight
eight,up
eight,yes
eight,up
eight,up
eight,eight
eight,eight
eight,six
eight,six
eight,six
eight,no
eight,nine
eight,six
eight,yes
eight,eight
eight,three
eight,six
eight,up
eight,two
eight,up
eight,eight
eight,two
eight,two
eight,eight
eight,eight
eight,stop
eight,up
eight,tree
eight,eight
eight,eight
eight,two
eight,one
eight,two
eight,six
eight,go
eight,eight
eight,yes
eight,eight
eight,eight
eight,eight
eight,eight
eight,eight
eight,eight
eight,dog
eight,on
eight,tree
eight,off
eight,eight
eight,up
eight,stop
eight,stop
eight,on
eight,eight
eight,nine
eight,nine
eight,one
eight,one
eight,one
eight,one
eight,two
eight,up
eight,one
eight,one
eight,on
eight,two
eight,two
eight,one
eight,one
eight,two
eight,eight
eight,eight
eight,eight
eight,down
eight,up
eight,yes
eight,up
eight,right
eight,up
eight,eight
eight,zero
eight,eight
eight,eight
eight,eight
eight,right
eight,eight
eight,stop
eight,eight
eight,six
eight,forward
eight,bird
eight,up
eight,up
eight,up
eight,two
eight,up
eight,eight
eight,two
eight,two
eight,up
eight,up
eight,eight
eight,stop
eight,eight
eight,six
eight,up
eight,six
eight,two
eight,cat
eight,three
eight,eight
eight,two
eight,eight
eight,stop
eight,bird
eight,bird
eight,eight
eight,yes
eight,eight
eight,eight
eight,eight
eight,stop
eight,eight
eight,left
eight,stop
eight,three
eight,stop
eight,seven
eight,up
eight,tree
eight,two
eight,down
eight,up
eight,three
eight,eight
eight,seven
eight,two
eight,yes
eight,up
eight,house
eight,nine
eight,yes
eight,eight
eight,two
eight,eight
eight,up
eight,up
eight,one
eight,eight
eight,six
eight,eight
eight,backward
eight,stop
eight,two
eight,on
eight,tree
eight,go
eight,up
eight,up
eight,up
eight,up
eight,six
eight,no
eight,nine
eight,six
eight,one
eight,off
eight,eight
eight,eight
eight,eight
eight,eight
eight,three
eight,six
eight,six
eight,yes
eight,yes
eight,six
eight,eight
eight,eight
eight,stop
eight,up
eight,eight
eight,stop
eight,zero
eight,zero
eight,zero
eight,six
eight,stop
eight,six
eight,six
eight,eight
eight,go
eight,up
eight,up
eight,two
eight,on
eight,two
eight,forward
eight,seven
eight,go
eight,one
eight,eight
eight,left
eight,left
eight,stop
eight,six
eight,stop
eight,six
eight,yes
eight,two
eight,two
eight,eight
eight,three
eight,yes
eight,eight
eight,two
eight,five
eight,seven
eight,yes
eight,six
eight,six
eight,six
eight,six
eight,stop
eight,six
eight,two
eight,two
eight,left
eight,yes
eight,off
eight,eight
eight,go
eight,seven
eight,eight
eight,stop
eight,yes
eight,three
eight,right
eight,eight
eight,two
eight,left
eight,no
eight,eight
eight,seven
eight,up
eight,marvin
eight,eight
eight,eight
eight,eight
eight,two
eight,up
eight,right
eight,one
eight,up
eight,yes
eight,seven
eight,no
eight,no
eight,two
eight,no
eight,no
eight,go
eight,go
eight,eight
eight,eight
eight,two
eight,two
eight,eight
eight,right
eight,stop
eight,six
eight,eight
eight,up
eight,left
eight,eight
eight,two
eight,eight
eight,yes
eight,two
eight,on
eight,two
eight,up
eight,go
eight,two
eight,eight
eight,up
eight,up
eight,up
eight,two
five,wow
five,no
five,six
five,nine
five,down
five,nine
five,yes
five,seven
five,cat
five,bird
five,five
five,seven
five,five
five,seven
five,seven
five,seven
five,seven
five,five
five,seven
five,stop
five,five
five,five
five,five
five,five
five,five
five,five
five,seven
five,five
five,six
five,off
five,stop
five,stop
five,eight
five,eight
five,five
five,one
five,one
five,five
five,five
five,five
five,zero
five,six
five,nine
five,sheila
five,house
five,zero
five,five
five,nine
five,five
five,cat
five,bird
five,six
five,go
five,six
five,six
five,nine
five,wow
five,wow
five,down
five,yes
five,nine
five,left
five,five
five,seven
five,zero
five,zero
five,zero
five,eight
five,eight
five,one
five,house
five,house
five,five
five,house
five,wow
five,down
five,five
five,down
five,nine
five,nine
five,nine
five,bird
five,stop
five,off
five,stop
five,zero
five,yes
five,up
five,up
five,up
five,off
five,seven
five,zero
five,zero
five,seven
five,off
five,seven
five,off
five,up
five,up
five,nine
five,six
five,seven
five,three
five,seven
five,seven
five,six
five,stop
five,seven
five,stop
five,seven
five,one
five,down
five,one
five,right
five,down
five,down
five,two
five,stop
five,cat
five,cat
five,house
five,right
five,no
five,yes
five,seven
five,go
five,five
five,stop
five,one
five,seven
five,six
five,seven
five,four
five,cat
five,on
five,four
five,seven
five,sheila
five,six
five,eight
five,off
five,six
five,seven
five,off
five,six
five,yes
five,down
five,yes
five,three
five,six
five,six
five,one
five,zero
five,house
five,seven
five,nine
five,stop
five,eight
five,five
five,five
five,five
five,zero
five,nine
five,sheila
five,marvin
five,off
five,off
five,seven
five,five
five,on
five,left
five,left
five,no
five,five
five,five
five,stop
five,zero
five,zero
five,sheila
five,on
five,on
five,five
five,up
five,dog
five,sheila
five,up
five,five
five,six
five,yes
five,six
five,zero
five,five
five,nine
five,nine
five,nine
five,nine
five,six
five,on
five,on
five,one
five,no
five,four
five,one
five,one
five,one
five,four
five,no
five,seven
five,tree
five,bird
five,seven
five,seven
five,five
five,six
five,eight
five,eight
five,eight
five,stop
five,zero
five,seven
five,seven
five,five
five,stop
five,five
five,off
five,five
five,five
five,five
five,wow
five,six
five,zero
five,yes
five,five
five,up
five,yes
five,seven
five,down
five,yes
five,yes
five,seven
five,down
five,six
five,six
five,seven
five,nine
five,five
five,five
five,five
five,go
five,yes
five,on
five,on
five,right
five,right
five,yes
five,yes
five,down
five,sheila
five,zero
five,down
five,wow
five,five
five,off
five,five
five,zero
five,zero
five,wow
five,five
five,seven
five,five
five,yes
five,stop
five,seven
five,stop
five,stop
five,backward
five,four
five,stop
five,stop
five,go
five,off
five,yes
five,zero
five,seven
five,six
five,seven
five,five
five,five
five,no
five,five
five,down
five,right
five,wow
five,five
five,five
five,up
five,five
five,seven
five,five
five,wow
five,stop
five,five
five,down
five,down
five,down
five,zero
five,five
five,seven
five,seven
five,seven
five,seven
five,down
five,eight
five,up
five,dog
five,six
five,visual
five,six
five,zero
five,seven
five,up
five,seven
five,right
five,six
five,five
five,off
five,two
five,seven
five,zero
five,stop
five,yes
five,zero
five,five
five,five
five,dog
five,six
five,two
five,off
five,stop
five,five
five,no
five,five
five,marvin
five,five
five,five
five,two
five,cat
five,two
five,stop
five,nine
five,go
five,stop
five,five
five,seven
five,off
five,five
five,backward
five,five
five,six
five,six
five,six
five,three
five,zero
five,seven
five,seven
five,sheila
five,left
five,off
five,yes
five,five
five,backward
five,down
five,off
five,two
five,five
five,seven
five,five
five,seven
five,zero
five,dog
five,up
five,stop
five,down
five,one
five,four
five,five
five,seven
five,eight
five,six
five,five
five,six
five,sheila
five,off
five,up
five,up
five,six
five,off
five,six
five,yes
five,down
five,stop
five,five
five,seven
five,two
five,six
five,yes
five,stop
five,down
five,go
five,down
five,down
five,two
five,one
five,go
five,one
five,six
five,yes
five,nine
five,on
five,four
five,zero
five,four
five,three
five,off
five,stop
five,five
five,two
five,up
five,five
five,five
five,seven
five,on
five,up
five,zero
five,five
five,zero
five,two
five,on
five,on
five,two
five,down
five,down
five,go
five,seven
follow,six
follow,stop
follow,off
follow,nine
follow,stop
follow,nine
follow,down
follow,seven
follow,five
follow,seven
follow,zero
follow,stop
follow,seven
follow,stop
follow,seven
follow,seven
follow,four
follow,seven
follow,four
follow,four
follow,five
follow,seven
follow,bird
follow,bird
follow,up
follow,six
follow,nine
follow,five
follow,zero
follow,no
follow,nine
follow,zero
follow,five
follow,one
follow,two
follow,on
follow,seven
follow,two
follow,on
follow,four
follow,four
follow,seven
follow,down
follow,backward
follow,two
follow,off
follow,two
follow,forward
follow,forward
follow,six
follow,six
follow,tree
follow,seven
follow,five
follow,two
follow,six
follow,seven
follow,seven
follow,six
follow,five
follow,seven
follow,four
follow,zero
follow,nine
follow,nine
follow,no
follow,one
follow,no
follow,two
follow,one
follow,no
follow,one
follow,two
follow,one
follow,no
follow,follow
follow,up
follow,stop
follow,up
follow,six
follow,seven
follow,five
follow,zero
follow,zero
follow,seven
follow,seven
follow,sheila
follow,seven
follow,two
follow,visual
follow,up
follow,four
follow,off
follow,nine
follow,four
follow,up
follow,up
follow,seven
follow,two
follow,stop
follow,two
follow,forward
follow,sheila
follow,up
follow,six
follow,four
follow,two
follow,two
follow,four
follow,seven
follow,five
follow,seven
follow,seven
follow,five
follow,five
follow,four
follow,seven
follow,two
follow,go
follow,stop
follow,seven
follow,four
follow,forward
follow,forward
follow,five
follow,left
follow,left
follow,left
follow,off
follow,one
follow,one
follow,seven
follow,two
follow,four
follow,zero
follow,down
follow,five
follow,down
follow,seven
follow,five
follow,follow
follow,seven
follow,seven
follow,stop
follow,nine
follow,five
follow,seven
follow,two
follow,seven
follow,seven
follow,seven
follow,six
follow,six
follow,four
follow,six
follow,two
follow,yes
follow,four
follow,four
follow,five
follow,right
follow,five
follow,one
follow,no
follow,no
follow,one
follow,zero
follow,two
follow,down
follow,on
follow,on
follow,zero
forward,six
forward,right
forward,nine
forward,yes
forward,stop
forward,yes
forward,six
forward,five
forward,six
forward,five
forward,forward
forward,forward
forward,seven
forward,four
forward,up
forward,six
forward,six
forward,zero
forward,nine
forward,zero
forward,go
forward,yes
forward,four
forward,two
forward,go
forward,two
forward,four
forward,two
forward,visual
forward,two
forward,forward
forward,seven
forward,seven
forward,one
forward,one
forward,seven
forward,six
forward,six
forward,six
forward,six
forward,on
forward,go
forward,yes
forward,seven
forward,zero
forward,forward
forward,stop
forward,six
forward,six
forward,left
forward,nine
forward,zero
forward,no
forward,nine
forward,zero
forward,on
forward,one
forward,on
forward,one
forward,one
forward,one
forward,up
forward,two
forward,six
forward,six
forward,stop
forward,two
forward,zero
forward,five
forward,zero
forward,zero
forward,up
forward,six
forward,nine
forward,seven
forward,zero
forward,visual
forward,left
forward,four
forward,stop
forward,two
forward,go
forward,seven
forward,six
forward,six
forward,seven
forward,backward
forward,backward
forward,six
forward,six
forward,forward
forward,six
forward,four
forward,nine
forward,zero
forward,forward
forward,stop
forward,seven
forward,six
forward,six
forward,stop
forward,seven
forward,forward
forward,seven
forward,forward
forward,five
forward,five
forward,five
forward,down
forward,five
forward,seven
forward,forward
forward,four
forward,seven
forward,four
forward,six
forward,seven
forward,five
forward,five
forward,seven
forward,visual
forward,five
forward,follow
forward,follow
forward,up
forward,five
forward,five
forward,seven
forward,seven
forward,up
forward,zero
forward,yes
forward,zero
forward,six
forward,zero
forward,six
forward,zero
forward,four
forward,one
forward,two
forward,one
forward,two
forward,two
forward,seven
forward,zero
forward,five
forward,zero
forward,zero
forward,four
forward,right
forward,no
forward,two
forward,zero
forward,zero
forward,zero
four,eight
four,wow
four,four
four,no
four,zero
four,go
four,down
four,happy
four,one
four,seven
four,four
four,zero
four,seven
four,seven
four,stop
four,seven
four,five
four,forward
four,six
four,forward
four,seven
four,yes
four,zero
four,two
four,zero
four,six
four,sheila
four,nine
four,four
four,five
four,up
four,one
four,no
four,wow
four,up
four,two
four,one
four,four
four,four
four,five
four,down
four,eight
four,two
four,bird
four,wow
four,four
four,on
four,on
four,marvin
four,two
four,off
four,off
four,off
four,six
four,one
four,on
four,eight
four,six
four,off
four,up
four,eight
four,wow
four,one
four,one
four,zero
four,tree
four,five
four,four
four,nine
four,stop
four,five
four,stop
four,five
four,left
four,four
four,four
four,two
four,two
four,four
four,two
four,two
four,two
four,two
four,two
four,two
four,two
four,seven
four,six
four,two
four,stop
four,four
four,six
four,go
four,stop
four,stop
four,stop
four,up
four,two
four,three
four,on
four,one
four,off
four,no
four,four
four,stop
four,up
four,four
four,right
four,six
four,stop
four,stop
four,seven
four,six
four,go
four,up
four,yes
four,four
four,zero
four,zero
four,bird
four,five
four,four
four,six
four,six
four,six
four,forward
four,six
four,six
four,four
four,seven
four,yes
four,down
four,five
four,two
four,nine
four,one
four,go
four,wow
four,four
four,one
four,one
four,nine
four,four
four,one
four,one
four,one
four,two
four,six
four,go
four,four
four,zero
four,six
four,five
four,two
four,yes
four,four
four,on
four,four
four,no
four,bird
four,four
four,four
four,stop
four,seven
four,four
four,one
four,no
four,nine
four,yes
four,on
four,one
four,one
four,no
four,one
four,two
four,one
four,two
four,one
four,cat
four,tree
four,seven
four,four
four,bird
four,seven
four,two
four,up
four,stop
four,six
four,one
four,six
four,six
four,four
four,stop
four,five
four,five
four,zero
