GT,prediction
bird,two
bird,zero
bird,on
bird,right
bird,stop
bird,bird
bird,bird
bird,nine
bird,on
bird,yes
bird,six
bird,six
bird,one
bird,bird
bird,bed
bird,seven
bird,off
bird,up
bird,bird
bird,seven
bird,stop
bird,up
bird,down
bird,seven
bird,seven
bird,stop
bird,bird
bird,zero
bird,go
bird,four
bird,sheila
bird,four
bird,one
bird,bird
bird,bird
bird,wow
bird,nine
bird,go
bird,two
bird,nine
bird,nine
bird,sheila
bird,five
bird,eight
bird,bird
bird,bird
bird,on
bird,go
bird,two
bird,two
bird,no
bird,dog
bird,nine
bird,three
bird,marvin
bird,seven
bird,down
bird,bird
bird,go
bird,down
bird,stop
bird,bird
bird,two
bird,bird
bird,zero
bird,go
bird,right
bird,six
bird,off
bird,zero
bird,house
bird,go
bird,no
bird,down
bird,no
bird,down
bird,eight
bird,up
bird,go
bird,down
bird,no
bird,stop
bird,down
bird,one
bird,three
bird,down
bird,wow
bird,bird
bird,bird
bird,off
bird,bird
bird,bird
bird,one
bird,no
bird,two
bird,two
bird,on
bird,no
bird,nine
cat,wow
cat,up
cat,yes
cat,cat
cat,bed
cat,up
cat,zero
cat,left
cat,up
cat,right
cat,six
cat,stop
cat,seven
cat,five
cat,three
cat,stop
cat,one
cat,six
cat,six
cat,cat
cat,six
cat,zero
cat,up
cat,cat
cat,six
cat,six
cat,stop
cat,on
cat,on
cat,cat
cat,stop
cat,cat
cat,stop
cat,cat
cat,five
cat,up
cat,two
cat,one
cat,house
cat,up
cat,up
cat,one
cat,house
cat,one
cat,up
cat,up
cat,up
cat,two
cat,stop
cat,off
cat,stop
cat,stop
cat,six
cat,stop
cat,seven
cat,up
cat,cat
cat,cat
cat,stop
cat,stop
cat,up
cat,tree
cat,six
cat,three
cat,up
cat,six
cat,stop
cat,five
cat,eight
cat,left
cat,stop
cat,down
cat,cat
cat,five
cat,left
cat,down
cat,up
cat,up
cat,eight
cat,six
cat,seven
cat,stop
cat,go
cat,six
cat,six
cat,six
cat,cat
cat,yes
cat,cat
cat,eight
cat,nine
cat,one
cat,no
cat,no
cat,one
cat,cat
cat,up
cat,stop
cat,up
cat,up
cat,six
cat,up
cat,cat
cat,cat
cat,seven
cat,eight
cat,stop
cat,up
cat,house
cat,up
cat,eight
cat,up
cat,four
cat,stop
cat,up
cat,stop
cat,two
cat,cat
cat,cat
cat,stop
cat,stop
cat,up
cat,on
cat,nine
cat,six
cat,bed
cat,cat
cat,go
cat,six
cat,bed
cat,up
cat,up
cat,two
cat,six
cat,house
cat,sheila
cat,stop
cat,up
cat,left
cat,up
cat,cat
cat,stop
cat,left
cat,five
cat,forward
cat,cat
cat,on
cat,six
cat,two
cat,six
cat,cat
cat,five
cat,off
cat,up
cat,stop
cat,six
cat,stop
cat,up
cat,six
cat,off
cat,dog
cat,five
cat,house
cat,stop
cat,stop
cat,right
cat,cat
cat,stop
cat,marvin
cat,yes
cat,yes
cat,down
cat,up
cat,six
cat,stop
cat,six
cat,house
cat,one
cat,two
cat,up
cat,six
cat,stop
cat,up
cat,up
cat,zero
cat,six
cat,six
cat,up
cat,up
cat,two
cat,stop
cat,up
cat,off
cat,two
dog,nine
dog,bed
dog,up
dog,on
dog,on
dog,dog
dog,down
dog,left
dog,nine
dog,down
dog,bird
dog,five
dog,up
dog,two
dog,five
dog,cat
dog,two
dog,nine
dog,nine
dog,nine
dog,dog
dog,no
dog,up
dog,up
dog,tree
dog,bird
dog,sheila
dog,off
dog,on
dog,one
dog,seven
dog,up
dog,wow
dog,seven
dog,bird
dog,on
dog,two
dog,down
dog,yes
dog,go
dog,three
dog,three
dog,up
dog,nine
dog,down
dog,left
dog,happy
dog,dog
dog,two
dog,five
dog,seven
dog,on
dog,bed
dog,two
dog,two
dog,no
dog,on
dog,two
dog,tree
dog,up
dog,nine
dog,five
dog,six
dog,up
dog,seven
dog,stop
dog,three
dog,right
dog,up
dog,on
dog,two
dog,bird
dog,bed
dog,bird
dog,eight
dog,seven
dog,forward
dog,up
dog,up
dog,down
dog,five
dog,yes
dog,nine
dog,on
dog,nine
dog,four
dog,marvin
dog,nine
dog,nine
dog,five
dog,sheila
dog,bed
dog,on
dog,no
dog,down
dog,off
dog,dog
dog,down
dog,right
dog,down
dog,two
dog,eight
dog,zero
dog,one
dog,stop
dog,down
dog,seven
dog,two
dog,go
dog,two
dog,cat
dog,bird
dog,up
dog,eight
dog,wow
dog,up
dog,no
dog,left
dog,seven
dog,up
dog,stop
dog,seven
dog,zero
dog,seven
dog,down
dog,dog
dog,four
dog,off
dog,off
dog,marvin
dog,go
dog,left
dog,house
dog,wow
dog,down
dog,stop
dog,left
dog,up
dog,go
dog,nine
dog,up
dog,house
dog,up
dog,nine
dog,dog
dog,off
dog,stop
dog,no
dog,seven
dog,eight
dog,dog
dog,dog
dog,down
dog,down
dog,eight
dog,up
dog,six
dog,marvin
dog,marvin
dog,down
dog,backward
dog,left
dog,sheila
dog,cat
dog,dog
dog,right
dog,on
dog,go
dog,bird
dog,cat
dog,seven
dog,eight
dog,five
dog,down
dog,wow
dog,five
dog,down
dog,down
dog,one
dog,right
dog,six
dog,four
dog,zero
dog,nine
dog,nine
dog,up
dog,six
dog,one
dog,five
dog,one
dog,up
dog,up
dog,eight
dog,zero
dog,marvin
dog,three
dog,off
dog,nine
dog,eight
dog,five
dog,one
dog,eight
dog,no
dog,zero
dog,marvin
dog,five
dog,two
dog,down
dog,two
dog,two
dog,down
dog,down
dog,dog
dog,up
dog,go
dog,nine
dog,down
dog,up
dog,zero
dog,go
down,down
down,wow
down,one
down,down
down,go
down,nine
down,yes
down,down
down,down
down,seven
down,nine
down,down
down,down
down,down
down,down
down,down
down,down
down,left
down,one
down,eight
down,down
down,backward
down,zero
down,zero
down,zero
down,nine
down,nine
down,nine
down,two
down,five
down,up
down,marvin
down,go
down,go
down,down
down,down
down,down
down,go
down,five
down,five
down,zero
down,nine
down,down
down,nine
down,wow
down,bird
down,house
down,wow
down,right
down,yes
down,on
down,wow
down,stop
down,stop
down,up
down,six
down,nine
down,down
down,down
down,go
down,one
down,no
down,one
down,no
down,zero
down,happy
down,one
down,down
down,up
down,nine
down,nine
down,marvin
down,down
down,bird
down,zero
down,go
down,left
down,nine
down,bird
down,up
down,one
down,seven
down,on
down,seven
down,nine
down,one
down,nine
down,on
down,six
down,eight
down,down
down,zero
down,down
down,five
down,no
down,up
down,up
down,up
down,down
down,down
down,stop
down,down
down,one
down,stop
down,down
down,four
down,seven
down,wow
down,stop
down,cat
down,one
down,two
down,zero
down,up
down,five
down,four
down,seven
down,seven
down,up
down,four
down,six
down,no
down,on
down,down
down,happy
down,tree
down,six
down,off
down,six
down,stop
down,off
down,one
down,down
down,five
down,yes
down,eight
down,down
down,down
down,seven
down,nine
down,on
down,down
down,on
down,one
down,down
down,down
down,five
down,yes
down,down
down,nine
down,on
down,zero
down,down
down,yes
down,down
down,nine
down,go
down,down
down,nine
down,nine
down,down
down,sheila
down,marvin
down,down
down,bird
down,bird
down,stop
down,down
down,down
down,yes
down,yes
down,go
down,one
down,nine
down,nine
down,six
down,six
down,one
down,three
down,one
down,one
down,three
down,one
down,eight
down,one
down,two
down,eight
down,one
down,one
down,nine
down,down
down,eight
down,down
down,on
down,down
down,six
down,down
down,down
down,nine
down,sheila
down,eight
down,forward
down,wow
down,zero
down,wow
down,up
down,down
down,no
down,down
down,nine
down,on
down,six
down,no
down,seven
down,stop
down,two
down,nine
down,zero
down,up
down,go
down,five
down,go
down,seven
down,no
down,zero
down,no
down,two
down,yes
down,on
down,down
down,off
down,cat
down,zero
down,zero
down,one
down,dog
down,dog
down,down
down,zero
down,zero
down,down
down,left
down,backward
down,yes
down,yes
down,up
down,one
down,up
down,dog
down,down
down,nine
down,nine
down,three
down,no
down,no
down,three
down,right
down,down
down,five
down,wow
down,nine
down,nine
down,down
down,up
down,on
down,zero
down,down
down,down
down,down
down,five
down,down
down,six
down,up
down,nine
down,two
down,on
down,down
down,nine
down,down
down,one
down,zero
down,down
down,visual
down,two
down,two
down,two
down,one
down,three
down,nine
down,nine
down,nine
down,zero
down,marvin
down,right
down,zero
down,up
down,one
down,down
down,on
down,on
down,left
down,seven
down,left
down,seven
down,dog
down,dog
down,dog
down,six
down,yes
down,down
down,yes
down,right
down,down
down,down
down,five
down,five
down,down
down,down
down,down
down,one
down,down
down,down
down,down
down,five
down,stop
down,backward
down,yes
down,two
down,two
down,three
down,eight
down,stop
down,left
down,four
down,forward
down,seven
down,marvin
down,four
down,seven
down,yes
down,five
down,down
down,off
down,down
down,down
down,two
down,seven
down,down
down,go
down,go
down,down
down,five
down,three
down,two
down,nine
down,nine
down,up
down,down
down,seven
down,down
down,down
down,go
down,one
down,yes
down,down
down,nine
down,nine
down,nine
down,up
down,no
down,nine
down,go
down,up
down,go
down,down
down,zero
down,down
down,down
down,one
down,nine
down,five
down,on
down,one
down,nine
down,down
down,right
down,nine
down,five
down,seven
down,marvin
down,nine
down,marvin
down,on
down,down
down,on
down,up
down,on
down,up
down,down
down,down
down,down
down,one
down,down
down,six
down,up
down,nine
eight,eight
eight,nine
eight,nine
eight,no
eight,stop
eight,left
eight,bird
eight,bed
eight,eight
eight,eight
eight,up
eight,up
eight,six
eight,six
eight,eight
eight,zero
eight,stop
eight,six
eight,yes
eight,eight
eight,eight
eight,yes
eight,six
eight,six
eight,eight
eight,eight
eight,eight
eight,five
eight,eight
eight,nine
eight,eight
eight,three
eight,two
eight,on
eight,eight
eight,one
eight,two
eight,eight
eight,eight
eight,eight
eight,right
eight,go
eight,eight
eight,two
eight,bed
eight,up
eight,stop
eight,right
eight,house
eight,up
eight,eight
eight,two
eight,eight
eight,yes
eight,stop
eight,six
eight,up
eight,no
eight,nine
eight,off
eight,eight
eight,no
eight,zero
eight,up
eight,six
eight,four
eight,eight
eight,eight
eight,two
eight,up
eight,up
eight,tree
eight,eight
eight,six
eight,up
eight,up
eight,wow
eight,six
eight,eight
eight,two
eight,eight
eight,eight
eight,two
eight,eight
eight,two
eight,two
eight,two
eight,on
eight,up
eight,two
eight,eight
eight,eight
eight,two
eight,eight
eight,two
eight,up
eight,stop
eight,up
eight,stop
eight,one
eight,up
eight,stop
eight,eight
eight,eight
eight,up
eight,stop
eight,up
eight,up
eight,six
eight,up
eight,up
eight,up
eight,up
eight,one
eight,eight
eight,six
eight,six
eight,eight
eight,off
eight,eight
eight,eight
eight,up
eight,yes
eight,up
eight,up
eight,eight
eight,six
eight,six
eight,six
eight,six
eight,no
eight,nine
eight,six
eight,yes
eight,eight
eight,three
eight,six
eight,up
eight,two
eight,go
eight,eight
eight,two
eight,two
eight,eight
eight,eight
eight,stop
eight,up
eight,sheila
eight,six
eight,eight
eight,two
eight,one
eight,eight
eight,six
eight,go
eight,eight
eight,yes
eight,eight
eight,eight
eight,two
eight,eight
eight,eight
eight,eight
eight,dog
eight,no
eight,dog
eight,off
eight,eight
eight,up
eight,stop
eight,stop
eight,on
eight,eight
eight,no
eight,nine
eight,one
eight,one
eight,one
eight,one
eight,two
eight,up
eight,one
eight,one
eight,one
eight,two
eight,two
eight,one
eight,one
eight,two
eight,eight
eight,tree
eight,eight
eight,down
eight,up
eight,yes
eight,up
eight,six
eight,up
eight,eight
eight,zero
eight,eight
eight,eight
eight,eight
eight,right
eight,eight
eight,six
eight,up
eight,six
eight,six
eight,bird
eight,up
eight,up
eight,up
eight,two
eight,up
eight,eight
eight,two
eight,two
eight,up
eight,up
eight,two
eight,stop
eight,eight
eight,six
eight,up
eight,six
eight,two
eight,cat
eight,eight
eight,eight
eight,two
eight,eight
eight,stop
eight,marvin
eight,bird
eight,eight
eight,yes
eight,eight
eight,eight
eight,yes
eight,stop
eight,eight
eight,left
eight,stop
eight,three
eight,stop
eight,seven
eight,up
eight,eight
eight,two
eight,nine
eight,up
eight,three
eight,eight
eight,seven
eight,two
eight,yes
eight,up
eight,house
eight,nine
eight,yes
eight,eight
eight,two
eight,eight
eight,up
eight,up
eight,one
eight,eight
eight,six
eight,eight
eight,backward
eight,stop
eight,two
eight,on
eight,tree
eight,down
eight,stop
eight,up
eight,up
eight,up
eight,eight
eight,no
eight,nine
eight,six
eight,one
eight,left
eight,eight
eight,eight
eight,eight
eight,eight
eight,bird
eight,six
eight,six
eight,yes
eight,yes
eight,six
eight,eight
eight,eight
eight,six
eight,up
eight,two
eight,stop
eight,zero
eight,zero
eight,one
eight,six
eight,stop
eight,six
eight,six
eight,eight
eight,two
eight,up
eight,up
eight,two
eight,down
eight,two
eight,forward
eight,seven
eight,down
eight,one
eight,eight
eight,stop
eight,stop
eight,stop
eight,six
eight,stop
eight,six
eight,backward
eight,two
eight,two
eight,eight
eight,eight
eight,yes
eight,eight
eight,two
eight,off
eight,seven
eight,eight
eight,six
eight,six
eight,six
eight,six
eight,stop
eight,six
eight,two
eight,two
eight,left
eight,right
eight,off
eight,six
eight,down
eight,five
eight,eight
eight,stop
eight,eight
eight,yes
eight,right
eight,eight
eight,two
eight,left
eight,eight
eight,eight
eight,house
eight,up
eight,bird
eight,eight
eight,eight
eight,down
eight,two
eight,up
eight,right
eight,up
eight,up
eight,yes
eight,seven
eight,no
eight,no
eight,two
eight,no
eight,no
eight,four
eight,four
eight,two
eight,eight
eight,two
eight,two
eight,eight
eight,right
eight,up
eight,six
eight,eight
eight,up
eight,left
eight,tree
eight,zero
eight,eight
eight,yes
eight,two
eight,on
eight,two
eight,up
eight,go
eight,two
eight,up
eight,up
eight,up
eight,up
eight,off
five,wow
five,no
five,four
five,nine
five,down
five,nine
five,yes
five,seven
five,bed
five,one
five,five
five,seven
five,five
five,seven
five,seven
five,seven
five,seven
five,five
five,seven
five,stop
five,five
five,five
five,five
five,five
five,five
five,on
five,five
five,five
five,six
five,off
five,five
five,five
five,eight
five,five
five,five
five,one
five,one
five,five
five,five
five,five
five,zero
five,six
five,nine
five,six
five,yes
five,zero
five,five
five,nine
five,five
five,stop
five,bird
five,six
five,up
five,six
five,six
five,nine
five,zero
five,one
five,zero
five,yes
five,nine
five,up
five,five
five,seven
five,zero
five,zero
five,no
five,eight
five,eight
five,one
five,house
five,happy
five,five
five,left
five,zero
five,nine
five,five
five,down
five,nine
five,nine
five,nine
five,bird
five,left
five,five
five,stop
five,zero
five,yes
five,up
five,up
five,up
five,off
five,stop
five,zero
five,zero
five,seven
five,off
five,seven
five,off
five,up
five,off
five,nine
five,six
five,seven
five,three
five,seven
five,seven
five,house
five,stop
five,seven
five,stop
five,seven
five,one
five,down
five,one
five,zero
five,down
five,stop
five,two
five,stop
five,stop
five,stop
five,house
five,right
five,no
five,yes
five,five
five,go
five,five
five,stop
five,one
five,stop
five,six
five,seven
five,five
five,cat
five,on
five,stop
five,seven
five,sheila
five,six
five,two
five,off
five,six
five,seven
five,stop
five,stop
five,yes
five,down
five,yes
five,three
five,six
five,six
five,one
five,seven
five,house
five,seven
five,nine
five,stop
five,eight
five,five
five,five
five,five
five,zero
five,nine
five,sheila
five,on
five,off
five,off
five,seven
five,five
five,no
five,left
five,left
five,no
five,five
five,five
five,stop
five,zero
five,zero
five,sheila
five,on
five,on
five,five
five,up
five,dog
five,happy
five,two
five,five
five,six
five,left
five,six
five,zero
five,five
five,nine
five,nine
five,nine
five,nine
five,six
five,on
five,on
five,one
five,no
five,one
five,one
five,one
five,one
five,one
five,no
five,seven
five,tree
five,bird
five,seven
five,seven
five,five
five,six
five,six
five,six
five,eight
five,six
five,zero
five,seven
five,six
five,five
five,six
five,five
five,off
five,five
five,five
five,five
five,wow
five,six
five,zero
five,yes
five,five
five,five
five,yes
five,five
five,down
five,three
five,yes
five,seven
five,down
five,yes
five,five
five,seven
five,nine
five,five
five,five
five,five
five,go
five,off
five,on
five,on
five,right
five,right
five,off
five,off
five,down
five,five
five,zero
five,nine
five,wow
five,five
five,off
five,five
five,zero
five,zero
five,wow
five,five
five,sheila
five,five
five,yes
five,stop
five,stop
five,stop
five,stop
five,backward
five,four
five,stop
five,stop
five,go
five,off
five,yes
five,zero
five,seven
five,six
five,seven
five,five
five,five
five,no
five,on
five,five
five,right
five,wow
five,five
five,five
five,up
five,five
five,seven
five,five
five,wow
five,stop
five,five
five,seven
five,go
five,down
five,zero
five,five
five,three
five,seven
five,seven
five,seven
five,five
five,eight
five,up
five,dog
five,six
five,visual
five,six
five,zero
five,seven
five,up
five,seven
five,right
five,six
five,forward
five,off
five,two
five,seven
five,zero
five,stop
five,yes
five,zero
five,five
five,five
five,dog
five,six
five,two
five,off
five,stop
five,five
five,no
five,five
five,marvin
five,five
five,five
five,two
five,stop
five,two
five,stop
five,nine
five,go
five,stop
five,off
five,seven
five,off
five,seven
five,yes
five,off
five,six
five,six
five,left
five,three
five,zero
five,seven
five,stop
five,sheila
five,left
five,off
five,yes
five,five
five,zero
five,dog
five,off
five,down
five,five
five,seven
five,five
five,down
five,zero
five,dog
five,up
five,stop
five,down
five,up
five,four
five,five
five,seven
five,eight
five,six
five,five
five,three
five,sheila
five,up
five,up
five,up
five,stop
five,off
five,six
five,five
five,down
five,stop
five,five
five,seven
five,down
five,six
five,yes
five,stop
five,no
five,go
five,down
five,no
five,stop
five,one
five,two
five,one
five,six
five,yes
five,down
five,on
five,down
five,zero
five,four
five,three
five,off
five,stop
five,five
five,two
five,up
five,five
five,seven
five,seven
five,on
five,up
five,zero
five,five
five,zero
five,two
five,on
five,go
five,go
five,down
five,on
five,go
five,seven
follow,six
follow,six
follow,off
follow,zero
follow,six
follow,nine
follow,down
follow,seven
follow,five
follow,seven
follow,nine
follow,backward
follow,seven
follow,stop
follow,seven
follow,seven
follow,four
follow,zero
follow,four
follow,four
follow,on
follow,seven
follow,bird
follow,on
follow,yes
follow,six
follow,one
follow,five
follow,zero
follow,no
follow,nine
follow,zero
follow,five
follow,one
follow,two
follow,on
follow,seven
follow,two
follow,on
follow,four
follow,four
follow,seven
follow,nine
follow,backward
follow,two
follow,off
follow,two
follow,forward
follow,forward
follow,six
follow,six
follow,tree
follow,seven
follow,five
follow,on
follow,six
follow,seven
follow,seven
follow,stop
follow,five
follow,backward
follow,four
follow,two
follow,nine
follow,nine
follow,one
follow,no
follow,one
follow,one
follow,one
follow,no
follow,no
follow,one
follow,one
follow,no
follow,two
follow,up
follow,six
follow,up
follow,six
follow,seven
follow,five
follow,zero
follow,go
follow,go
follow,seven
follow,down
follow,seven
follow,three
follow,visual
follow,up
follow,four
follow,five
follow,down
follow,four
follow,up
follow,up
follow,seven
follow,two
follow,seven
follow,two
follow,two
follow,sheila
follow,up
follow,six
follow,three
follow,two
follow,two
follow,four
follow,six
follow,five
follow,six
follow,seven
follow,five
follow,stop
follow,right
follow,seven
follow,two
follow,go
follow,stop
follow,seven
follow,three
follow,seven
follow,forward
follow,five
follow,left
follow,up
follow,left
follow,off
follow,seven
follow,seven
follow,seven
follow,two
follow,three
follow,zero
follow,down
follow,five
follow,down
follow,seven
follow,five
follow,backward
follow,five
follow,seven
follow,stop
follow,nine
follow,down
follow,nine
follow,two
follow,five
follow,seven
follow,seven
follow,six
follow,six
follow,four
follow,six
follow,two
follow,yes
follow,four
follow,go
follow,five
follow,right
follow,stop
follow,five
follow,no
follow,seven
follow,no
follow,three
follow,go
follow,down
follow,on
follow,on
follow,seven
forward,six
forward,right
forward,nine
forward,nine
forward,five
forward,zero
forward,five
forward,five
forward,six
forward,five
forward,forward
forward,forward
forward,seven
forward,four
forward,up
forward,six
forward,six
forward,zero
forward,nine
forward,zero
forward,go
forward,yes
forward,one
forward,two
forward,two
forward,no
forward,one
forward,no
forward,visual
forward,two
forward,forward
forward,seven
forward,seven
forward,one
forward,nine
forward,seven
forward,forward
forward,six
forward,six
forward,forward
forward,on
forward,go
forward,yes
forward,seven
forward,zero
forward,forward
forward,six
forward,six
forward,six
forward,left
forward,zero
forward,zero
forward,nine
forward,one
forward,one
forward,one
forward,one
forward,one
forward,one
forward,one
forward,one
forward,up
forward,two
forward,six
forward,six
forward,stop
forward,two
forward,zero
forward,forward
forward,zero
forward,zero
forward,up
forward,six
forward,nine
forward,seven
forward,zero
forward,backward
forward,five
forward,four
forward,stop
forward,two
forward,go
forward,seven
forward,six
forward,six
forward,seven
forward,backward
forward,backward
forward,six
forward,six
forward,forward
forward,six
forward,six
forward,nine
forward,zero
forward,forward
forward,stop
forward,seven
forward,six
forward,stop
forward,stop
forward,seven
forward,forward
forward,seven
forward,five
forward,five
forward,five
forward,five
forward,down
forward,down
forward,seven
forward,forward
forward,two
forward,seven
forward,four
forward,six
forward,seven
forward,five
forward,five
forward,seven
forward,visual
forward,down
forward,follow
forward,follow
forward,up
forward,five
forward,five
forward,seven
forward,seven
forward,up
forward,marvin
forward,yes
forward,zero
forward,zero
forward,zero
forward,three
forward,zero
forward,four
forward,no
forward,two
forward,one
forward,two
forward,two
forward,seven
forward,five
forward,five
forward,zero
forward,zero
forward,four
forward,three
forward,one
forward,go
forward,zero
forward,zero
forward,on
four,eight
four,wow
four,on
four,no
four,zero
four,learn
four,down
four,happy
four,one
four,four
four,four
four,five
four,seven
four,seven
four,stop
four,seven
four,five
four,forward
four,six
four,five
four,seven
four,zero
four,zero
four,two
four,zero
four,six
four,sheila
four,down
four,nine
four,five
four,up
four,bird
four,no
four,wow
four,up
four,two
four,one
four,four
four,four
four,five
four,two
four,eight
four,go
four,bird
four,on
four,wow
four,on
four,on
four,no
four,two
four,five
four,off
four,off
four,six
four,one
four,on
four,eight
four,five
four,up
four,up
four,three
four,wow
four,one
four,one
four,down
four,tree
four,five
four,tree
four,nine
four,stop
four,go
four,stop
four,five
four,left
four,on
four,four
four,two
four,two
four,four
four,two
four,two
four,two
four,two
four,two
four,four
four,four
four,seven
four,yes
four,two
four,stop
four,four
four,six
four,go
four,stop
four,stop
four,stop
four,two
four,five
four,seven
four,four
four,one
four,off
four,no
four,one
four,stop
four,up
four,four
four,right
four,stop
four,stop
four,stop
four,four
four,six
four,down
four,up
four,yes
four,stop
four,zero
four,zero
four,bird
four,five
four,four
four,six
four,six
four,six
four,forward
four,six
four,stop
four,four
four,seven
four,yes
four,four
four,five
four,four
four,nine
four,one
four,four
four,wow
four,four
four,one
four,one
four,marvin
four,four
four,one
four,one
four,one
four,two
four,six
four,go
four,on
four,zero
four,six
four,five
four,two
four,zero
four,four
four,on
four,four
four,no
four,bird
four,four
four,two
four,stop
four,seven
four,three
four,one
four,no
four,one
four,yes
four,on
four,one
four,one
four,one
four,one
four,two
four,no
four,two
four,no
four,tree
four,tree
four,seven
four,four
four,bird
four,seven
four,eight
four,up
four,stop
four,six
four,one
four,six
four,six
four,four
four,stop
four,nine
four,five
four,five
four,wow
four,yes
four,one
four,seven
four,eight
four,stop
four,two
four,three
four,stop
four,seven
